date,time,deg_c,do_percent,spc_uS_cm,pH,FNU,tss_mg_L,bga_pe_RFU,bga_pe_ug_L,chl_RFU,chl_ug_L,dep_m,effluent_discharging,salinity
12/15/23,04:37:55PM,16.789,62.7,50147,8.33,0.3,0,-0.4,-1.12,0.06,0.25,0.038,,
12/15/23,04:37:56PM,16.789,62.7,50147,8.33,0.3,0,-0.39,-1.11,0.07,0.28,0.038,,
12/15/23,04:37:57PM,16.789,62.7,50148,8.33,0.3,0,-0.4,-1.11,0.07,0.27,0.038,,
12/15/23,04:37:58PM,16.789,62.7,50148,8.33,0.3,0,-0.39,-1.09,0.06,0.24,0.038,,
12/15/23,04:37:59PM,16.789,62.7,50148,8.33,0.3,0,-0.39,-1.1,0.06,0.22,0.038,,
12/15/23,04:38:00PM,16.789,62.7,50148,8.33,0.3,0,-0.38,-1.06,0.06,0.23,0.038,,
12/15/23,04:38:01PM,16.789,62.7,50148,8.33,0.3,0,-0.39,-1.08,0.06,0.22,0.038,,
12/15/23,04:38:02PM,16.789,62.7,50148,8.33,0.3,0,-0.37,-1.05,0.06,0.24,0.038,,
12/15/23,04:38:03PM,16.789,62.7,50148,8.33,0.3,0,-0.37,-1.05,0.06,0.23,0.038,,
12/15/23,04:38:04PM,16.789,62.7,50148,8.33,0.3,0,-0.36,-1.02,0.07,0.27,0.038,,
12/15/23,04:38:05PM,16.789,62.7,50148,8.33,0.31,0,-0.35,-0.98,0.06,0.25,0.038,,
12/15/23,04:38:06PM,16.789,62.7,50148,8.33,0.3,0,-0.36,-1.01,0.07,0.27,0.038,,
12/15/23,04:38:07PM,16.789,62.7,50148,8.33,0.3,0,-0.35,-0.98,0.07,0.29,0.038,,
12/15/23,04:38:08PM,16.789,62.7,50147,8.33,0.29,0,-0.35,-0.99,0.07,0.3,0.038,,
12/15/23,04:38:09PM,16.789,62.7,50147,8.33,0.29,0,-0.35,-0.98,0.08,0.3,0.038,,
12/15/23,04:38:10PM,16.789,62.7,50147,8.33,0.29,0,-0.35,-0.98,0.08,0.32,0.038,,
12/15/23,04:38:11PM,16.789,62.7,50147,8.33,0.29,0,-0.36,-1.02,0.07,0.29,0.038,,
12/15/23,04:38:12PM,16.789,62.7,50147,8.33,0.3,0,-0.37,-1.03,0.07,0.27,0.038,,
12/15/23,04:38:13PM,16.789,62.7,50147,8.33,0.31,0,-0.37,-1.05,0.06,0.25,0.038,,
12/15/23,04:38:14PM,16.789,62.7,50147,8.33,0.32,0,-0.37,-1.03,0.06,0.23,0.038,,
12/15/23,04:38:15PM,16.789,62.7,50146,8.33,0.32,0,-0.37,-1.04,0.06,0.22,0.038,,
12/15/23,04:38:16PM,16.789,62.7,50147,8.33,0.33,0,-0.38,-1.05,0.06,0.24,0.038,,
12/15/23,04:38:17PM,16.789,62.7,50146,8.33,0.34,0,-0.37,-1.02,0.06,0.22,0.038,,
12/15/23,04:38:18PM,16.789,62.7,50147,8.33,0.34,0,-0.38,-1.07,0.05,0.21,0.038,,
12/15/23,04:38:19PM,16.789,62.7,50147,8.33,0.35,0,-0.36,-1.02,0.05,0.21,0.038,,
12/15/23,04:38:20PM,16.789,62.7,50147,8.33,0.36,0,-0.36,-1,0.06,0.23,0.038,,
12/15/23,04:38:21PM,16.789,62.7,50147,8.33,0.37,0,-0.37,-1.02,0.06,0.23,0.038,,
12/15/23,04:38:22PM,16.789,62.7,50147,8.33,0.37,0,-0.37,-1.05,0.06,0.23,0.038,,
12/15/23,04:38:23PM,16.789,62.7,50147,8.33,0.37,0,-0.37,-1.03,0.06,0.26,0.038,,
12/15/23,04:38:24PM,16.789,62.7,50147,8.33,0.38,0,-0.38,-1.07,0.06,0.26,0.038,,
12/15/23,04:38:25PM,16.789,62.7,50148,8.33,0.38,0,-0.38,-1.07,0.06,0.26,0.038,,
12/15/23,04:38:26PM,16.789,62.7,50148,8.33,0.37,0,-0.4,-1.11,0.06,0.25,0.038,,
12/15/23,04:38:27PM,16.789,62.7,50148,8.33,0.38,0,-0.39,-1.09,0.06,0.25,0.038,,
12/15/23,04:38:28PM,16.789,62.7,50148,8.33,0.38,0,-0.4,-1.13,0.06,0.25,0.038,,
12/15/23,04:38:29PM,16.789,62.7,50148,8.33,0.37,0,-0.41,-1.14,0.06,0.22,0.038,,
12/15/23,04:38:30PM,16.789,62.7,50148,8.33,0.38,0,-0.41,-1.15,0.05,0.2,0.038,,
12/15/23,04:38:31PM,16.789,62.7,50148,8.33,0.37,0,-0.42,-1.16,0.05,0.19,0.038,,
12/15/23,04:38:32PM,16.789,62.7,50148,8.33,0.37,0,-0.41,-1.15,0.05,0.18,0.038,,
12/15/23,04:38:33PM,16.789,62.7,50148,8.33,0.36,0,-0.41,-1.14,0.05,0.18,0.038,,
12/15/23,04:38:34PM,16.789,62.7,50148,8.33,0.36,0,-0.39,-1.1,0.04,0.18,0.038,,
12/15/23,04:38:35PM,16.789,62.7,50148,8.33,0.34,0,-0.39,-1.08,0.05,0.18,0.038,,
12/15/23,04:38:36PM,16.789,62.7,50148,8.33,0.35,0,-0.4,-1.12,0.05,0.18,0.038,,
12/15/23,04:38:37PM,16.789,62.7,50148,8.33,0.35,0,-0.38,-1.05,0.05,0.18,0.038,,
12/15/23,04:38:38PM,16.79,62.7,50148,8.33,0.36,0,-0.4,-1.13,0.05,0.19,0.038,,
12/15/23,04:38:39PM,16.789,62.7,50148,8.33,0.35,0,-0.41,-1.14,0.05,0.2,0.038,,
12/15/23,04:38:40PM,16.79,62.7,50148,8.33,0.34,0,-0.4,-1.11,0.05,0.22,0.038,,
12/15/23,04:38:41PM,16.789,62.7,50148,8.33,0.36,0,-0.39,-1.1,0.06,0.26,0.038,,
12/15/23,04:38:42PM,16.789,62.7,50148,8.33,0.35,0,-0.39,-1.1,0.06,0.25,0.038,,
12/15/23,04:38:43PM,16.789,62.7,50147,8.33,0.35,0,-0.38,-1.07,0.06,0.25,0.038,,
12/15/23,04:38:44PM,16.79,62.7,50148,8.33,0.35,0,-0.38,-1.07,0.06,0.25,0.038,,
12/15/23,04:38:45PM,16.789,62.7,50148,8.33,0.35,0,-0.36,-1.02,0.06,0.25,0.038,,
12/15/23,04:38:46PM,16.79,62.7,50148,8.33,0.36,0,-0.36,-1.01,0.06,0.25,0.038,,
12/15/23,04:38:47PM,16.79,62.7,50147,8.33,0.35,0,-0.35,-0.97,0.07,0.27,0.038,,
12/15/23,04:38:48PM,16.79,62.7,50148,8.33,0.34,0,-0.35,-0.97,0.07,0.29,0.038,,
12/15/23,04:38:49PM,16.79,62.7,50147,8.33,0.35,0,-0.33,-0.93,0.07,0.28,0.038,,
12/15/23,04:38:50PM,16.79,62.7,50148,8.33,0.36,0,-0.33,-0.93,0.07,0.29,0.038,,
12/15/23,04:38:51PM,16.79,62.7,50148,8.33,0.37,0,-0.33,-0.93,0.07,0.29,0.038,,
12/15/23,04:38:52PM,16.79,62.7,50149,8.33,0.37,0,-0.33,-0.93,0.07,0.27,0.038,,
12/15/23,04:38:53PM,16.79,62.7,50149,8.33,0.38,0,-0.34,-0.95,0.07,0.28,0.038,,
12/15/23,04:38:54PM,16.79,62.7,50148,8.33,0.39,0,-0.32,-0.9,0.07,0.27,0.038,,
12/15/23,04:38:55PM,16.79,62.7,50148,8.33,0.39,0,-0.32,-0.88,0.06,0.26,0.038,,
12/15/23,04:38:56PM,16.79,62.7,50149,8.33,0.39,0,-0.31,-0.87,0.06,0.25,0.038,,
12/15/23,04:38:57PM,16.79,62.7,50149,8.33,0.4,0,-0.3,-0.85,0.06,0.22,0.038,,
12/15/23,04:38:58PM,16.79,62.7,50149,8.33,0.41,0,-0.3,-0.83,0.05,0.2,0.038,,
12/15/23,04:38:59PM,16.79,62.7,50149,8.33,0.42,0,-0.3,-0.83,0.05,0.19,0.038,,
12/15/23,04:39:00PM,16.79,62.7,50149,8.33,0.45,0,-0.3,-0.83,0.04,0.18,0.038,,
12/15/23,04:39:01PM,16.79,62.7,50149,8.33,0.46,0,-0.3,-0.84,0.04,0.17,0.038,,
12/15/23,04:39:02PM,16.79,62.7,50149,8.33,0.48,0,-0.3,-0.84,0.04,0.17,0.038,,
12/15/23,04:39:03PM,16.79,62.7,50150,8.33,0.52,0,-0.31,-0.86,0.04,0.15,0.038,,
12/15/23,04:39:04PM,16.79,62.7,50149,8.33,0.53,0,-0.31,-0.88,0.03,0.13,0.038,,
12/15/23,04:39:05PM,16.79,62.7,50149,8.33,0.54,0,-0.32,-0.9,0.03,0.13,0.038,,
12/15/23,04:39:06PM,16.79,62.7,50149,8.33,0.55,0,-0.32,-0.91,0.04,0.15,0.038,,
12/15/23,04:39:07PM,16.79,62.7,50149,8.33,0.56,0,-0.32,-0.91,0.04,0.14,0.038,,
12/15/23,04:39:08PM,16.79,62.7,50149,8.33,0.57,0,-0.33,-0.92,0.04,0.15,0.038,,
12/15/23,04:39:09PM,16.79,62.7,50149,8.33,0.56,0,-0.32,-0.9,0.03,0.13,0.038,,
12/15/23,04:39:10PM,16.79,62.7,50149,8.33,0.56,0,-0.33,-0.92,0.04,0.14,0.038,,
12/15/23,04:39:11PM,16.79,62.7,50149,8.33,0.56,0,-0.34,-0.96,0.04,0.14,0.038,,
12/15/23,04:39:12PM,16.79,62.7,50149,8.33,0.55,0,-0.35,-0.99,0.03,0.14,0.038,,
12/15/23,04:39:13PM,16.79,62.7,50150,8.33,0.54,0,-0.37,-1.04,0.04,0.16,0.038,,
12/15/23,04:39:14PM,16.79,62.7,50150,8.33,0.52,0,-0.37,-1.03,0.03,0.14,0.038,,
12/15/23,04:39:15PM,16.79,62.7,50149,8.33,0.5,0,-0.39,-1.08,0.04,0.17,0.038,,
12/15/23,04:39:16PM,16.79,62.7,50149,8.33,0.48,0,-0.38,-1.08,0.04,0.17,0.038,,
12/15/23,04:39:17PM,16.79,62.7,50149,8.33,0.45,0,-0.4,-1.13,0.04,0.17,0.038,,
12/15/23,04:39:18PM,16.79,62.7,50150,8.33,0.41,0,-0.41,-1.14,0.04,0.16,0.038,,
12/15/23,04:39:19PM,16.79,62.7,50150,8.33,0.38,0,-0.41,-1.16,0.04,0.17,0.038,,
12/15/23,04:39:20PM,16.79,62.7,50151,8.33,0.37,0,-0.43,-1.2,0.05,0.19,0.038,,
12/15/23,04:39:21PM,16.79,62.7,50151,8.33,0.35,0,-0.44,-1.23,0.04,0.16,0.038,,
12/15/23,04:39:22PM,16.79,62.7,50151,8.33,0.34,0,-0.43,-1.21,0.04,0.17,0.038,,
12/15/23,04:39:23PM,16.79,62.7,50151,8.33,0.33,0,-0.43,-1.21,0.05,0.19,0.038,,
12/15/23,04:39:24PM,16.79,62.7,50151,8.33,0.33,0,-0.42,-1.18,0.04,0.17,0.038,,
12/15/23,04:39:25PM,16.79,62.7,50151,8.33,0.33,0,-0.43,-1.21,0.05,0.2,0.038,,
12/15/23,04:39:26PM,16.79,62.7,50151,8.33,0.32,0,-0.45,-1.26,0.04,0.17,0.038,,
12/15/23,04:39:27PM,16.79,62.7,50152,8.33,0.32,0,-0.46,-1.28,0.04,0.17,0.038,,
12/15/23,04:39:28PM,16.79,62.7,50152,8.33,0.31,0,-0.46,-1.29,0.04,0.17,0.038,,
12/15/23,04:39:29PM,16.791,62.7,50151,8.33,0.32,0,-0.45,-1.26,0.05,0.18,0.038,,
12/15/23,04:39:30PM,16.79,62.7,50151,8.33,0.32,0,-0.44,-1.25,0.05,0.19,0.038,,
12/15/23,04:39:31PM,16.79,62.7,50151,8.33,0.33,0,-0.43,-1.21,0.04,0.15,0.038,,
12/15/23,04:39:32PM,16.791,62.7,50151,8.33,0.33,0,-0.43,-1.2,0.04,0.15,0.038,,
12/15/23,04:39:33PM,16.791,62.7,50150,8.33,0.33,0,-0.44,-1.23,0.03,0.11,0.038,,
12/15/23,04:39:34PM,16.791,62.7,50150,8.33,0.33,0,-0.43,-1.22,0.02,0.1,0.038,,
12/15/23,04:39:35PM,16.791,62.7,50150,8.33,0.32,0,-0.43,-1.21,0.03,0.1,0.038,,
12/15/23,04:39:36PM,16.791,62.7,50151,8.33,0.33,0,-0.42,-1.18,0.02,0.08,0.038,,
12/15/23,04:39:37PM,16.791,62.7,50151,8.33,0.33,0,-0.43,-1.22,0.02,0.08,0.038,,
12/15/23,04:39:38PM,16.791,62.7,50151,8.33,0.33,0,-0.44,-1.22,0.02,0.09,0.038,,
12/15/23,04:39:39PM,16.791,62.7,50150,8.33,0.33,0,-0.44,-1.22,0.02,0.06,0.038,,
12/15/23,04:39:40PM,16.791,62.7,50150,8.33,0.33,0,-0.43,-1.21,0.01,0.05,0.038,,
12/15/23,04:39:41PM,16.791,62.7,50150,8.33,0.33,0,-0.45,-1.27,0.01,0.05,0.038,,
12/15/23,04:39:42PM,16.791,62.7,50150,8.33,0.33,0,-0.46,-1.3,0.02,0.09,0.038,,
12/15/23,04:39:43PM,16.791,62.7,50150,8.33,0.34,0,-0.47,-1.33,0.02,0.09,0.038,,
12/15/23,04:39:44PM,16.791,62.7,50151,8.33,0.34,0,-0.47,-1.31,0.03,0.11,0.038,,
12/15/23,04:39:45PM,16.791,62.7,50151,8.33,0.33,0,-0.45,-1.26,0.03,0.11,0.038,,
12/15/23,04:39:46PM,16.79,62.7,50151,8.33,0.33,0,-0.44,-1.24,0.03,0.12,0.038,,
12/15/23,04:39:47PM,16.79,62.7,50151,8.33,0.34,0,-0.45,-1.25,0.03,0.11,0.038,,
12/15/23,04:39:48PM,16.79,62.7,50151,8.33,0.34,0,-0.44,-1.23,0.02,0.1,0.038,,
12/15/23,04:39:49PM,16.79,62.7,50151,8.33,0.34,0,-0.45,-1.25,0.03,0.1,0.038,,
12/15/23,04:39:50PM,16.79,62.7,50151,8.33,0.34,0,-0.45,-1.27,0.03,0.12,0.038,,
12/15/23,04:39:51PM,16.79,62.7,50151,8.33,0.32,0,-0.46,-1.3,0.03,0.11,0.038,,
12/15/23,04:39:52PM,16.79,62.7,50151,8.33,0.33,0,-0.46,-1.29,0.03,0.11,0.038,,
12/15/23,04:39:53PM,16.79,62.7,50151,8.33,0.33,0,-0.46,-1.3,0.02,0.09,0.038,,
12/15/23,04:39:54PM,16.79,62.7,50152,8.33,0.32,0,-0.46,-1.29,0.02,0.07,0.038,,
12/15/23,04:39:55PM,16.79,62.7,50152,8.33,0.32,0,-0.46,-1.28,0.02,0.09,0.038,,
12/15/23,04:39:56PM,16.79,62.7,50152,8.33,0.31,0,-0.45,-1.27,0.02,0.07,0.038,,
12/15/23,04:39:57PM,16.79,62.7,50152,8.33,0.32,0,-0.44,-1.24,0.02,0.07,0.038,,
12/15/23,04:39:58PM,16.79,62.7,50152,8.33,0.31,0,-0.44,-1.24,0.02,0.08,0.038,,
12/15/23,04:39:59PM,16.79,62.7,50152,8.33,0.31,0,-0.44,-1.24,0.03,0.12,0.038,,
12/15/23,04:40:00PM,16.79,62.7,50152,8.33,0.32,0,-0.43,-1.21,0.02,0.1,0.038,,
12/15/23,04:40:01PM,16.79,62.7,50152,8.33,0.31,0,-0.42,-1.18,0.02,0.07,0.038,,
12/15/23,04:40:02PM,16.79,62.7,50152,8.33,0.32,0,-0.41,-1.14,0.02,0.06,0.038,,
12/15/23,04:40:03PM,16.79,62.7,50152,8.33,0.33,0,-0.4,-1.13,0.02,0.06,0.038,,
12/15/23,04:40:04PM,16.79,62.7,50152,8.33,0.33,0,-0.4,-1.13,0.02,0.08,0.038,,
12/15/23,04:40:05PM,16.79,62.7,50152,8.33,0.33,0,-0.39,-1.11,0.03,0.1,0.038,,
12/15/23,04:40:06PM,16.79,62.7,50152,8.33,0.34,0,-0.38,-1.08,0.03,0.1,0.038,,
12/15/23,04:40:07PM,16.79,62.7,50152,8.33,0.34,0,-0.38,-1.06,0.03,0.12,0.038,,
12/15/23,04:40:08PM,16.79,62.7,50152,8.33,0.34,0,-0.37,-1.04,0.03,0.13,0.038,,
12/15/23,04:40:09PM,16.79,62.7,50152,8.33,0.33,0,-0.37,-1.04,0.03,0.14,0.038,,
12/15/23,04:40:10PM,16.79,62.7,50152,8.33,0.34,0,-0.37,-1.03,0.03,0.14,0.038,,
12/15/23,04:40:11PM,16.79,62.7,50152,8.33,0.34,0,-0.36,-1,0.04,0.15,0.038,,
12/15/23,04:40:12PM,16.79,62.7,50152,8.33,0.33,0,-0.35,-0.99,0.04,0.15,0.038,,
12/15/23,04:40:13PM,16.79,62.7,50152,8.33,0.33,0,-0.36,-1.02,0.04,0.17,0.038,,
12/15/23,04:40:14PM,16.79,62.7,50152,8.33,0.34,0,-0.37,-1.03,0.04,0.15,0.038,,
12/15/23,04:40:15PM,16.79,62.7,50152,8.33,0.34,0,-0.36,-1.02,0.04,0.16,0.038,,
12/15/23,04:40:16PM,16.79,62.7,50152,8.33,0.35,0,-0.35,-0.99,0.04,0.16,0.038,,
12/15/23,04:40:17PM,16.79,62.7,50151,8.33,0.34,0,-0.36,-1,0.04,0.14,0.038,,
12/15/23,04:40:18PM,16.79,62.7,50151,8.33,0.34,0,-0.35,-0.98,0.03,0.13,0.038,,
12/15/23,04:40:19PM,16.79,62.7,50152,8.33,0.34,0,-0.36,-1.01,0.04,0.15,0.038,,
12/15/23,04:40:20PM,16.79,62.7,50151,8.33,0.35,0,-0.36,-1.01,0.03,0.12,0.038,,
12/15/23,04:40:21PM,16.79,62.7,50151,8.33,0.35,0,-0.37,-1.04,0.03,0.11,0.038,,
12/15/23,04:40:22PM,16.79,62.7,50151,8.33,0.34,0,-0.38,-1.06,0.02,0.08,0.038,,
12/15/23,04:40:23PM,16.79,62.7,50151,8.33,0.34,0,-0.4,-1.11,0.02,0.08,0.039,,
12/15/23,04:40:24PM,16.79,62.7,50151,8.33,0.35,0,-0.4,-1.13,0.02,0.08,0.039,,
12/15/23,04:40:25PM,16.79,62.7,50152,8.33,0.35,0,-0.41,-1.14,0.02,0.08,0.039,,
12/15/23,04:40:26PM,16.79,62.7,50152,8.33,0.36,0,-0.41,-1.16,0.02,0.06,0.038,,
12/15/23,04:40:27PM,16.79,62.7,50152,8.33,0.36,0,-0.43,-1.2,0.02,0.07,0.038,,
12/15/23,04:40:28PM,16.79,62.7,50153,8.33,0.35,0,-0.43,-1.2,0.02,0.08,0.038,,
12/15/23,04:40:29PM,16.789,62.7,50153,8.33,0.34,0,-0.42,-1.19,0.03,0.1,0.038,,
12/15/23,04:40:30PM,16.789,62.7,50152,8.33,0.34,0,-0.42,-1.19,0.02,0.09,0.038,,
12/15/23,04:40:31PM,16.789,62.7,50153,8.33,0.33,0,-0.43,-1.2,0.03,0.12,0.038,,
12/15/23,04:40:32PM,16.789,62.7,50152,8.33,0.34,0,-0.42,-1.19,0.03,0.11,0.038,,
12/15/23,04:40:33PM,16.789,62.7,50152,8.33,0.32,0,-0.42,-1.18,0.04,0.15,0.038,,
12/15/23,04:40:34PM,16.789,62.7,50153,8.33,0.32,0,-0.43,-1.2,0.04,0.15,0.038,,
12/15/23,04:40:35PM,16.789,62.7,50153,8.33,0.34,0,-0.44,-1.25,0.04,0.16,0.038,,
12/15/23,04:40:36PM,16.789,62.7,50153,8.33,0.33,0,-0.44,-1.25,0.05,0.2,0.038,,
12/15/23,04:40:37PM,16.789,62.7,50153,8.33,0.34,0,-0.45,-1.25,0.05,0.21,0.038,,
12/15/23,04:40:38PM,16.789,62.7,50153,8.33,0.33,0,-0.43,-1.2,0.05,0.19,0.038,,
12/15/23,04:40:39PM,16.789,62.7,50153,8.33,0.32,0,-0.43,-1.2,0.05,0.19,0.038,,
12/15/23,04:40:40PM,16.789,62.7,50153,8.33,0.32,0,-0.43,-1.2,0.05,0.2,0.038,,
12/15/23,04:40:41PM,16.789,62.7,50153,8.33,0.32,0,-0.42,-1.18,0.05,0.18,0.038,,
12/15/23,04:40:42PM,16.789,62.7,50153,8.33,0.32,0,-0.41,-1.15,0.04,0.17,0.038,,
12/15/23,04:40:43PM,16.789,62.7,50152,8.33,0.32,0,-0.41,-1.15,0.05,0.21,0.038,,
12/15/23,04:40:44PM,16.789,62.7,50152,8.33,0.32,0,-0.4,-1.13,0.05,0.2,0.038,,
12/15/23,04:40:45PM,16.789,62.7,50153,8.33,0.32,0,-0.41,-1.14,0.05,0.21,0.038,,
12/15/23,04:40:46PM,16.789,62.7,50153,8.33,0.32,0,-0.39,-1.1,0.05,0.2,0.038,,
12/15/23,04:40:47PM,16.789,62.7,50153,8.33,0.32,0,-0.39,-1.08,0.05,0.19,0.038,,
12/15/23,04:40:48PM,16.789,62.7,50153,8.33,0.32,0,-0.39,-1.09,0.05,0.19,0.038,,
12/15/23,04:40:49PM,16.789,62.7,50152,8.33,0.32,0,-0.4,-1.13,0.05,0.19,0.038,,
12/15/23,04:40:50PM,16.789,62.7,50152,8.33,0.31,0,-0.4,-1.12,0.04,0.18,0.038,,
12/15/23,04:40:51PM,16.789,62.7,50152,8.33,0.31,0,-0.4,-1.12,0.04,0.15,0.038,,
12/15/23,04:40:52PM,16.789,62.7,50152,8.33,0.31,0,-0.41,-1.16,0.03,0.14,0.038,,
12/15/23,04:40:53PM,16.789,62.7,50151,8.33,0.32,0,-0.43,-1.21,0.04,0.17,0.038,,
12/15/23,04:40:54PM,16.789,62.7,50151,8.33,0.32,0,-0.41,-1.16,0.04,0.18,0.038,,
12/15/23,04:40:55PM,16.789,62.7,50152,8.33,0.33,0,-0.41,-1.13,0.05,0.18,0.038,,
12/15/23,04:40:56PM,16.789,62.7,50152,8.33,0.33,0,-0.41,-1.16,0.04,0.17,0.038,,
12/15/23,04:40:57PM,16.789,62.7,50152,8.33,0.33,0,-0.42,-1.17,0.04,0.18,0.038,,
12/15/23,04:40:58PM,16.789,62.7,50151,8.33,0.33,0,-0.42,-1.17,0.04,0.17,0.038,,
12/15/23,04:40:59PM,16.789,62.7,50151,8.33,0.32,0,-0.41,-1.16,0.05,0.18,0.038,,
12/15/23,04:41:00PM,16.789,62.7,50151,8.33,0.34,0,-0.43,-1.19,0.05,0.22,0.038,,
12/15/23,04:41:01PM,16.789,62.7,50152,8.33,0.34,0,-0.41,-1.16,0.05,0.21,0.038,,
12/15/23,04:41:02PM,16.789,62.8,50151,8.33,0.34,0,-0.41,-1.16,0.05,0.21,0.038,,
12/15/23,04:41:03PM,16.789,62.8,50151,8.33,0.34,0,-0.41,-1.15,0.05,0.2,0.038,,
12/15/23,04:41:04PM,16.789,62.8,50152,8.33,0.34,0,-0.41,-1.15,0.05,0.2,0.038,,
12/15/23,04:41:05PM,16.789,62.8,50152,8.33,0.36,0,-0.41,-1.13,0.05,0.2,0.038,,
12/15/23,04:41:06PM,16.789,62.8,50152,8.33,0.36,0,-0.41,-1.15,0.05,0.2,0.038,,
12/15/23,04:41:07PM,16.788,62.8,50152,8.33,0.34,0,-0.4,-1.12,0.05,0.22,0.038,,
12/15/23,04:41:08PM,16.788,62.8,50152,8.33,0.34,0,-0.38,-1.08,0.05,0.22,0.038,,
12/15/23,04:41:09PM,16.788,62.8,50152,8.33,0.35,0,-0.38,-1.05,0.06,0.25,0.038,,
12/15/23,04:41:10PM,16.789,62.8,50152,8.33,0.34,0,-0.39,-1.08,0.06,0.22,0.038,,
12/15/23,04:41:11PM,16.789,62.8,50153,8.33,0.33,0,-0.37,-1.05,0.05,0.21,0.038,,
12/15/23,04:41:12PM,16.789,62.8,50153,8.33,0.33,0,-0.35,-0.97,0.06,0.23,0.038,,
12/15/23,04:41:13PM,16.788,62.8,50153,8.33,0.34,0,-0.36,-1.01,0.06,0.25,0.038,,
12/15/23,04:41:14PM,16.788,62.8,50153,8.33,0.34,0,-0.36,-1.01,0.06,0.25,0.038,,
12/15/23,04:41:15PM,16.789,62.8,50152,8.33,0.33,0,-0.35,-0.99,0.06,0.26,0.038,,
12/15/23,04:41:16PM,16.789,62.8,50153,8.33,0.33,0,-0.36,-1,0.06,0.22,0.038,,
12/15/23,04:41:17PM,16.789,62.8,50152,8.33,0.33,0,-0.36,-1.01,0.05,0.21,0.038,,
12/15/23,04:41:18PM,16.788,62.8,50153,8.33,0.33,0,-0.35,-0.98,0.05,0.18,0.038,,
12/15/23,04:41:19PM,16.788,62.8,50153,8.33,0.33,0,-0.33,-0.93,0.05,0.19,0.038,,
12/15/23,04:41:20PM,16.788,62.8,50153,8.33,0.33,0,-0.33,-0.94,0.04,0.17,0.038,,
12/15/23,04:41:21PM,16.788,62.8,50153,8.33,0.33,0,-0.34,-0.94,0.05,0.18,0.038,,
12/15/23,04:41:22PM,16.788,62.8,50153,8.33,0.34,0,-0.35,-0.97,0.04,0.16,0.038,,
12/15/23,04:41:23PM,16.788,62.8,50154,8.33,0.33,0,-0.34,-0.96,0.04,0.16,0.038,,
12/15/23,04:41:24PM,16.788,62.8,50153,8.33,0.33,0,-0.36,-1.02,0.05,0.2,0.038,,
12/15/23,04:41:25PM,16.788,62.8,50153,8.33,0.32,0,-0.36,-1.01,0.05,0.2,0.038,,
12/15/23,04:41:26PM,16.788,62.8,50153,8.33,0.33,0,-0.36,-1.01,0.05,0.2,0.038,,
12/15/23,04:41:27PM,16.788,62.8,50153,8.33,0.32,0,-0.38,-1.05,0.06,0.22,0.038,,
12/15/23,04:41:28PM,16.788,62.8,50153,8.33,0.32,0,-0.37,-1.03,0.05,0.21,0.038,,
12/15/23,04:41:29PM,16.788,62.8,50153,8.33,0.33,0,-0.36,-1,0.05,0.22,0.038,,
12/15/23,04:41:30PM,16.788,62.8,50153,8.33,0.34,0,-0.37,-1.03,0.05,0.22,0.038,,
12/15/23,04:41:31PM,16.788,62.8,50153,8.33,0.35,0,-0.37,-1.03,0.05,0.22,0.038,,
12/15/23,04:41:32PM,16.788,62.8,50153,8.33,0.35,0,-0.37,-1.03,0.06,0.23,0.038,,
12/15/23,04:41:33PM,16.788,62.8,50153,8.33,0.35,0,-0.37,-1.03,0.05,0.21,0.038,,
12/15/23,04:41:34PM,16.788,62.8,50152,8.33,0.36,0,-0.36,-1.01,0.05,0.21,0.038,,
12/15/23,04:41:35PM,16.788,62.8,50152,8.33,0.36,0,-0.37,-1.03,0.04,0.17,0.038,,
12/15/23,04:41:36PM,16.788,62.8,50152,8.33,0.36,0,-0.36,-1.01,0.03,0.12,0.038,,
12/15/23,04:41:37PM,16.788,62.8,50153,8.33,0.37,0,-0.37,-1.03,0.03,0.12,0.038,,
12/15/23,04:41:38PM,16.788,62.8,50153,8.33,0.37,0,-0.37,-1.05,0.02,0.09,0.038,,
12/15/23,04:41:39PM,16.788,62.8,50153,8.33,0.39,0,-0.39,-1.1,0.03,0.1,0.038,,
12/15/23,04:41:40PM,16.788,62.8,50153,8.33,0.39,0,-0.39,-1.08,0.03,0.12,0.038,,
12/15/23,04:41:41PM,16.788,62.8,50153,8.33,0.38,0,-0.39,-1.09,0.03,0.11,0.038,,
12/15/23,04:41:42PM,16.788,62.8,50154,8.33,0.4,0,-0.39,-1.09,0.02,0.09,0.038,,
12/15/23,04:41:43PM,16.788,62.8,50154,8.33,0.4,0,-0.39,-1.09,0.02,0.09,0.038,,
12/15/23,04:41:44PM,16.788,62.8,50154,8.33,0.41,0,-0.39,-1.1,0.03,0.12,0.038,,
12/15/23,04:41:45PM,16.788,62.8,50154,8.33,0.41,0,-0.39,-1.1,0.03,0.13,0.038,,
12/15/23,04:41:46PM,16.788,62.8,50154,8.33,0.41,0,-0.39,-1.1,0.04,0.16,0.038,,
12/15/23,04:41:47PM,16.788,62.8,50154,8.33,0.41,0,-0.4,-1.13,0.05,0.19,0.038,,
12/15/23,04:41:48PM,16.788,62.8,50154,8.33,0.41,0,-0.4,-1.12,0.05,0.18,0.038,,
12/15/23,04:41:49PM,16.788,62.8,50154,8.33,0.41,0,-0.4,-1.12,0.05,0.21,0.038,,
